replay_row,component,root_box_id,record_id,final_adjudication_requirement,freeze_route_kind,freeze_route_status,final_replay_status,final_replay_pass
96,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x30.d4y31.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
97,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x30.d4y31.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
98,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x30.d4y31.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
99,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x30.d4y31.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
100,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
101,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
102,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
103,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
104,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
105,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
106,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
107,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
108,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
109,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
110,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
111,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y31.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
112,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
113,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
114,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
115,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
116,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
117,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
118,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
119,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
120,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
121,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
122,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
123,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
124,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
125,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
126,TENSOR,D060-00010804,A062-D060-00010804.d1rho0.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
127,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
128,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
129,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
130,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
131,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
132,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
133,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
134,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
135,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
136,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y31.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
137,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y31.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
138,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y31.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
139,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y31.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
140,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y30.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
141,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y30.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
142,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
143,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
144,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
145,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
146,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y31.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
147,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y31.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
148,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y31.d5x50.d6y50.d7rho1.d8x30.d9y30.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
149,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y31.d5x50.d6y50.d7rho1.d8x30.d9y31.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
150,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y31.d5x50.d6y50.d7rho1.d8x30.d9y31.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
151,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
152,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x50.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
153,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
154,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
155,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y31.d5x51.d6y50.d7rho0.d8x31.d9y31.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
156,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y31.d5x51.d6y50.d7rho0.d8x31.d9y31.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
157,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y31.d5x51.d6y50.d7rho1.d8x30.d9y30.d10x50.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
158,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x30.d4y31.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
159,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
160,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
161,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
162,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
163,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
164,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y31.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
165,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y31.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
166,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y30.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
167,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y30.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
168,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y30.d10x51.d11y51.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
169,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x51.d11y51.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
170,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
171,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
172,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y31.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
173,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y31.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
174,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
175,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x50.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
176,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
177,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
178,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
179,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho1,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
180,TENSOR,D060-00010804,A062-D060-00010804.d1rho1.d2rho0.d3x31.d4y31.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x50.d11y50.d12rho0,final_replay_only,p0_safe_inherited_support_area_record_freeze_candidate,frozen_inherited_candidate,pass_final_replay_only,True
